cluster_label,sku_id,total_units,avg_units_per_transaction,transaction_count,total_value,avg_value_per_transaction,category,brand,price,margin_pct,ml_sku_cluster,sku_segment
A,SKU00239,4918,6.471052631578948,760,147540.0,194.1315789473684,Beverages,Gatorade,30.0,40,0,Mid-Range
A,SKU00240,4763,6.652234636871508,716,142890.0,199.56703910614524,Beverages,Glucon-D,30.0,40,0,Mid-Range
A,SKU00241,4672,6.426409903713893,727,140160.0,192.7922971114168,Beverages,Glucon-D,30.0,40,0,Mid-Range
A,SKU00242,5023,6.591863517060368,762,150690.0,197.75590551181102,Beverages,Glucon-D,30.0,40,0,Mid-Range
A,SKU00243,4615,6.46358543417367,714,138450.0,193.9075630252101,Beverages,Glucon-D,30.0,40,0,Mid-Range
A,SKU00244,4815,6.43716577540107,748,144450.0,193.1149732620321,Beverages,Glucon-D,30.0,40,0,Mid-Range
A,SKU00245,4533,6.569565217391304,690,135990.0,197.08695652173913,Beverages,Electral,30.0,40,0,Mid-Range
A,SKU00246,4932,6.637954239569313,743,147960.0,199.1386271870794,Beverages,Electral,30.0,40,0,Mid-Range
A,SKU00247,4662,6.594059405940594,707,139860.0,197.82178217821783,Beverages,Electral,30.0,40,0,Mid-Range
A,SKU00248,4488,6.439024390243903,697,134640.0,193.17073170731706,Beverages,Cloud 9,30.0,40,0,Mid-Range
A,SKU00249,4629,6.594017094017094,702,138870.0,197.82051282051282,Beverages,Cloud 9,30.0,40,0,Mid-Range
A,SKU00250,4800,6.4,750,144000.0,192.0,Beverages,Cloud 9,30.0,40,0,Mid-Range
A,SKU00251,4576,6.373259052924791,718,137280.0,191.19777158774374,Beverages,XXX,30.0,40,0,Mid-Range
A,SKU00252,4551,6.356145251396648,716,136530.0,190.68435754189943,Beverages,XXX,30.0,40,0,Mid-Range
A,SKU00253,4854,6.489304812834225,748,145620.0,194.67914438502675,Beverages,XXX,30.0,40,0,Mid-Range
A,SKU00254,2967,6.478165938864628,458,29670.0,64.78165938864629,Beverages,Bisleri,10.0,50,2,Economy
A,SKU00255,2891,6.615560640732266,437,28910.0,66.15560640732265,Beverages,Bisleri,10.0,50,2,Economy
A,SKU00256,2800,6.588235294117647,425,56000.0,131.76470588235293,Beverages,Bisleri,20.0,50,2,Economy
A,SKU00257,2948,6.730593607305936,438,58960.0,134.6118721461187,Beverages,Bisleri,20.0,50,2,Economy
A,SKU00258,2996,6.7936507936507935,441,59920.0,135.87301587301587,Beverages,Bisleri,20.0,50,2,Economy
A,SKU00259,14024,13.143392689784442,1067,701200.0,657.1696344892221,Beverages,Bisleri,50.0,50,2,Premium
A,SKU00260,13916,12.685505925250684,1097,695800.0,634.2752962625342,Beverages,Bisleri,50.0,50,2,Premium
A,SKU00261,14122,12.955963302752293,1090,706100.0,647.7981651376147,Beverages,Bisleri,50.0,50,2,Premium
A,SKU00262,2558,6.3160493827160495,405,25580.0,63.160493827160494,Beverages,Kinley,10.0,50,2,Economy
A,SKU00263,2881,6.7,430,28810.0,67.0,Beverages,Kinley,10.0,50,2,Economy
A,SKU00264,3052,6.39832285115304,477,61040.0,127.9664570230608,Beverages,Kinley,20.0,50,2,Economy
A,SKU00265,2750,6.380510440835267,431,55000.0,127.61020881670534,Beverages,Kinley,20.0,50,2,Economy
A,SKU00266,2743,6.657766990291262,412,54860.0,133.15533980582524,Beverages,Kinley,20.0,50,2,Economy
A,SKU00267,14258,12.914855072463768,1104,712900.0,645.7427536231884,Beverages,Kinley,50.0,50,2,Premium
A,SKU00268,14720,13.038086802480072,1129,736000.0,651.9043401240035,Beverages,Kinley,50.0,50,2,Premium
A,SKU00269,13988,13.121951219512194,1066,699400.0,656.0975609756098,Beverages,Kinley,50.0,50,2,Premium
A,SKU00270,2886,6.427616926503341,449,28860.0,64.2761692650334,Beverages,Aquafina,10.0,50,2,Economy
A,SKU00271,2902,6.595454545454546,440,58040.0,131.9090909090909,Beverages,Aquafina,20.0,50,2,Economy
A,SKU00272,15152,13.540661304736371,1119,757600.0,677.0330652368186,Beverages,Aquafina,50.0,50,2,Premium
A,SKU00273,13970,13.191690273843248,1059,698500.0,659.5845136921624,Beverages,Aquafina,50.0,50,2,Premium
A,SKU00274,2637,6.5272277227722775,404,26370.0,65.27227722772277,Beverages,Himalayan,10.0,50,2,Economy
A,SKU00275,2654,5.964044943820225,445,53080.0,119.28089887640449,Beverages,Himalayan,20.0,50,2,Economy
A,SKU00276,15026,12.90893470790378,1164,751300.0,645.446735395189,Beverages,Himalayan,50.0,50,2,Premium
A,SKU00277,2747,6.329493087557604,434,27470.0,63.294930875576036,Beverages,Rail Neer,10.0,50,2,Economy
A,SKU00278,2800,6.87960687960688,407,56000.0,137.5921375921376,Beverages,Rail Neer,20.0,50,2,Economy
A,SKU00279,4540,6.522988505747127,696,129844.0,186.55747126436782,Beverages,Nescafe,28.6,36,0,Mid-Range
A,SKU00280,4741,6.459128065395095,734,137489.0,187.31471389645776,Beverages,Nescafe,29.0,36,0,Mid-Range
A,SKU00281,4428,6.678733031674208,663,132840.0,200.36199095022624,Beverages,Nescafe,30.0,36,0,Mid-Range
A,SKU00282,4699,6.508310249307479,722,145669.0,201.75761772853187,Beverages,Nescafe,31.0,36,0,Mid-Range
A,SKU00283,4486,6.372159090909091,704,157010.0,223.0255681818182,Beverages,Nescafe,35.0,36,0,Mid-Range
A,SKU00284,4660,6.581920903954802,708,133276.0,188.24293785310735,Beverages,Bru,28.6,36,0,Mid-Range
A,SKU00285,4731,6.516528925619835,726,137199.0,188.9793388429752,Beverages,Bru,29.0,36,0,Mid-Range
A,SKU00286,4609,6.39251040221914,721,138270.0,191.7753120665742,Beverages,Bru,30.0,36,0,Mid-Range
A,SKU00287,4425,6.507352941176471,680,137175.0,201.72794117647058,Beverages,Bru,31.0,36,0,Mid-Range
A,SKU00288,4529,6.405940594059406,707,158515.0,224.20792079207922,Beverages,Bru,35.0,36,0,Mid-Range
A,SKU00289,5155,6.608974358974359,780,149495.0,191.6602564102564,Beverages,Cold Coffee,29.0,36,0,Mid-Range
A,SKU00290,4531,6.319386331938633,717,135930.0,189.581589958159,Beverages,Cold Coffee,30.0,36,0,Mid-Range
A,SKU00291,4622,6.537482319660538,707,143282.0,202.66195190947667,Beverages,Cold Coffee,31.0,36,0,Mid-Range
A,SKU00292,4535,6.212328767123288,730,158725.0,217.43150684931507,Beverages,Cold Coffee,35.0,36,0,Mid-Range
A,SKU00293,4894,6.622462787550744,739,141926.0,192.05142083897158,Beverages,Tata Tea,29.0,36,0,Mid-Range
A,SKU00294,4584,6.47457627118644,708,137520.0,194.23728813559322,Beverages,Tata Tea,30.0,36,0,Mid-Range
A,SKU00295,4979,6.568601583113456,758,174265.0,229.901055408971,Beverages,Tata Tea,35.0,36,0,Mid-Range
A,SKU00296,4851,6.459387483355526,751,145530.0,193.78162450066577,Beverages,Lipton Ice Tea,30.0,36,0,Mid-Range
A,SKU00297,4560,6.342141863699583,719,159600.0,221.9749652294854,Beverages,Lipton Ice Tea,35.0,36,0,Mid-Range
A,SKU00298,4508,6.44,700,180320.0,257.6,Beverages,Lipton Ice Tea,40.0,36,0,Mid-Range
A,SKU00299,4506,6.346478873239437,710,135180.0,190.3943661971831,Beverages,Nestea,30.0,36,0,Mid-Range
A,SKU00300,13996,12.935304990757857,1082,1581548.0,1461.6894639556376,Beverages,Evian,113.0,40,1,Premium
A,SKU00301,15114,13.36339522546419,1131,1964820.0,1737.2413793103449,Beverages,Evian,130.0,40,1,Premium
A,SKU00302,13810,12.681359044995409,1089,2140550.0,1965.6106519742884,Beverages,Evian,155.0,40,1,Premium
A,SKU00303,14634,13.066071428571428,1120,2634120.0,2351.8928571428573,Beverages,Evian,180.0,40,1,Premium
A,SKU00304,14656,13.050756901157614,1123,3370880.0,3001.6740872662513,Beverages,Evian,230.0,40,1,Premium
A,SKU00305,14152,12.95970695970696,1092,1882216.0,1723.6410256410256,Beverages,Perrier,133.0,40,1,Premium
A,SKU00306,15118,12.943493150684931,1168,2267700.0,1941.5239726027398,Beverages,Perrier,150.0,40,1,Premium
A,SKU00307,14880,12.961672473867596,1148,2604000.0,2268.2926829268295,Beverages,Perrier,175.0,40,1,Premium
A,SKU00308,14466,12.96236559139785,1116,1808250.0,1620.2956989247311,Beverages,San Pellegrino,125.0,40,1,Premium
A,SKU00309,14692,13.0711743772242,1124,2203800.0,1960.6761565836298,Beverages,San Pellegrino,150.0,40,1,Premium
A,SKU00310,13934,12.937790157845868,1077,2438450.0,2264.113277623027,Beverages,San Pellegrino,175.0,40,1,Premium
A,SKU00311,15058,13.185639229422067,1142,3011600.0,2637.127845884413,Beverages,Fiji Water,200.0,40,1,Premium
A,SKU00312,14958,13.213780918727915,1132,3739500.0,3303.4452296819786,Beverages,Fiji Water,250.0,40,1,Premium
A,SKU00313,14540,12.855879752431477,1131,2726250.0,2410.477453580902,Beverages,Voss,187.5,40,1,Premium
A,SKU00314,14608,12.916003536693191,1131,3359840.0,2970.680813439434,Beverages,Voss,230.0,40,1,Premium
A,SKU00315,14898,13.254448398576512,1124,2048475.0,1822.4866548042705,Beverages,Red Bull,137.5,45,1,Premium
A,SKU00316,13794,12.72509225092251,1084,2113930.5,1950.1203874538746,Beverages,Red Bull,153.25,45,1,Premium
A,SKU00317,14138,12.794570135746607,1105,2416891.1,2187.2317647058826,Beverages,Red Bull,170.95,45,1,Premium
A,SKU00318,14892,12.75,1168,2606100.0,2231.25,Beverages,Red Bull,175.0,45,1,Premium
A,SKU00319,14234,13.058715596330275,1090,2466040.5,2262.4224770642204,Beverages,Monster Energy,173.25,45,1,Premium
A,SKU00320,13788,12.48913043478261,1104,2688660.0,2435.3804347826085,Beverages,Monster Energy,195.0,45,1,Premium
A,SKU00321,14204,13.115420129270545,1083,2882701.8,2661.774515235457,Beverages,Monster Energy,202.95,45,1,Premium
A,SKU00322,15114,12.951156812339331,1167,2618500.5,2243.787917737789,Beverages,Rockstar,173.25,45,1,Premium
A,SKU00323,13924,12.821362799263351,1086,2715180.0,2500.1657458563536,Beverages,Rockstar,195.0,45,1,Premium
A,SKU00324,14352,12.941388638412985,1109,2260440.0,2038.2687105500452,Beverages,Burn,157.5,45,1,Premium
A,SKU00325,15066,13.135135135135135,1147,2937870.0,2561.3513513513512,Beverages,Burn,195.0,45,1,Premium
A,SKU00326,15130,13.145091225021721,1151,2382975.0,2070.351867940921,Beverages,Hell Energy,157.5,45,1,Premium
A,SKU00327,14986,13.134092900964067,1141,2922270.0,2561.148115687993,Beverages,Hell Energy,195.0,45,1,Premium
A,SKU00328,15074,13.01727115716753,1158,1302393.6,1124.6922279792748,Beverages,Coca-Cola Zero,86.4,35,1,Premium
A,SKU00329,14016,12.941828254847646,1083,1401600.0,1294.1828254847646,Beverages,Coca-Cola Zero,100.0,35,1,Premium
A,SKU00330,13804,12.925093632958802,1068,1656480.0,1551.0112359550562,Beverages,Coca-Cola Zero,120.0,35,1,Premium
A,SKU00331,14332,12.785013380909902,1121,2006480.0,1789.9018733273863,Beverages,Coca-Cola Zero,140.0,35,1,Premium
A,SKU00332,14134,12.895985401459853,1096,1221177.6,1114.2131386861315,Beverages,Pepsi Max,86.4,35,1,Premium
A,SKU00333,13688,12.56932966023875,1089,1368800.0,1256.9329660238752,Beverages,Pepsi Max,100.0,35,1,Premium
A,SKU00334,14586,12.976868327402135,1124,1750320.0,1557.2241992882562,Beverages,Pepsi Max,120.0,35,1,Premium
A,SKU00335,14100,13.152985074626866,1072,1500240.0,1399.4776119402984,Beverages,Dr Pepper,106.4,35,1,Premium
A,SKU00336,14638,13.199278629395852,1109,1756560.0,1583.9134355275023,Beverages,Dr Pepper,120.0,35,1,Premium
A,SKU00337,14574,13.189140271493212,1105,1579821.6,1429.7028054298644,Beverages,Mountain Dew Voltage,108.4,35,1,Premium
A,SKU00338,14030,12.766151046405824,1099,1683600.0,1531.9381255686988,Beverages,Mountain Dew Voltage,120.0,35,1,Premium
A,SKU00339,14826,12.78103448275862,1160,1577486.4,1359.9020689655172,Beverages,Fanta Exotic,106.4,35,1,Premium
A,SKU00340,14220,12.696428571428571,1120,1706400.0,1523.5714285714287,Beverages,Fanta Exotic,120.0,35,1,Premium
A,SKU00341,14734,13.46800731261426,1094,2062760.0,1885.5210237659962,Beverages,Tropicana Premium,140.0,40,1,Premium
A,SKU00342,14054,12.834703196347032,1095,2810800.0,2566.9406392694063,Beverages,Tropicana Premium,200.0,40,1,Premium
A,SKU00343,14138,13.01841620626151,1086,3675880.0,3384.7882136279927,Beverages,Tropicana Premium,260.0,40,1,Premium
A,SKU00344,14966,12.991319444444445,1152,2244900.0,1948.6979166666667,Beverages,Real Activ,150.0,40,1,Premium
A,SKU00345,15198,12.945485519591141,1174,3191580.0,2718.5519591141397,Beverages,Real Activ,210.0,40,1,Premium
A,SKU00346,14262,13.024657534246575,1095,3708120.0,3386.4109589041095,Beverages,Paper Boat Premium,260.0,40,1,Premium
A,SKU00347,14012,13.10757717492984,1069,4483840.0,4194.424695977549,Beverages,Paper Boat Premium,320.0,40,1,Premium
A,SKU00348,14856,12.986013986013987,1144,3684288.0,3220.5314685314684,Beverages,Minute Maid Pulpy,248.0,40,1,Premium
A,SKU00349,14590,12.832014072119613,1137,4668800.0,4106.2445030782765,Beverages,Minute Maid Pulpy,320.0,40,1,Premium
A,SKU00350,14332,12.830796777081469,1117,3640328.0,3259.022381378693,Beverages,Naked Juice,254.0,40,1,Premium
A,SKU00351,14614,12.718885987815492,1149,2374775.0,2066.8189730200174,Beverages,Starbucks Frappuccino,162.5,45,1,Premium
A,SKU00352,14508,12.827586206896552,1131,2380037.4,2104.365517241379,Beverages,Starbucks Frappuccino,164.05,45,1,Premium
A,SKU00353,14544,13.150090415913201,1106,1599840.0,1446.509945750452,Beverages,Nescafe Gold,110.0,45,1,Premium
A,SKU00354,15724,13.269198312236288,1185,1768950.0,1492.7848101265822,Beverages,Nescafe Gold,112.5,45,1,Premium
A,SKU00355,14070,12.721518987341772,1106,2040150.0,1844.620253164557,Beverages,Lipton Ice Tea Premium,145.0,45,1,Premium
A,SKU00356,14802,12.760344827586207,1160,2516340.0,2169.2586206896553,Beverages,Lipton Ice Tea Premium,170.0,45,1,Premium
A,SKU00357,14528,12.879432624113475,1128,2106560.0,1867.5177304964539,Beverages,Arizona Iced Tea,145.0,45,1,Premium
A,SKU00358,16008,13.75257731958763,1164,2465232.0,2117.896907216495,Beverages,Arizona Iced Tea,154.0,45,1,Premium
A,SKU00359,15018,12.913155631986243,1163,2157335.7,1854.974806534824,Beverages,Snapple,143.65,45,1,Premium
A,SKU00360,15090,13.22524101665206,1141,2188050.0,1917.6599474145487,Beverages,Snapple,145.0,45,1,Premium
B,SKU00001,3560,6.654205607476635,535,49840.0,93.1588785046729,Beverages,Campa Cola,14.0,35,0,Economy
B,SKU00002,3482,6.448148148148148,540,52230.0,96.72222222222223,Beverages,Campa Cola,15.0,35,0,Economy
B,SKU00003,3625,6.63919413919414,546,58000.0,106.22710622710623,Beverages,Campa Cola,16.0,35,0,Economy
B,SKU00004,3780,6.619964973730298,571,75600.0,132.39929947460595,Beverages,Campa Cola,20.0,35,0,Economy
B,SKU00005,3742,6.385665529010239,586,82324.0,140.48464163822527,Beverages,Campa Cola,22.0,35,0,Economy
B,SKU00006,3764,6.368866328257191,591,94100.0,159.2216582064298,Beverages,Campa Cola,25.0,35,0,Mid-Range
B,SKU00007,3597,6.516304347826087,552,107910.0,195.4891304347826,Beverages,Campa Cola,30.0,35,0,Mid-Range
B,SKU00008,3854,6.610634648370498,583,134890.0,231.37221269296742,Beverages,Campa Cola,35.0,35,0,Mid-Range
B,SKU00009,3760,6.7504488330341115,557,150400.0,270.0179533213645,Beverages,Campa Cola,40.0,35,0,Mid-Range
B,SKU00010,3582,6.477396021699819,553,179100.0,323.86980108499097,Beverages,Campa Cola,50.0,35,0,Premium
B,SKU00011,3471,6.2994555353902,551,48594.0,88.1923774954628,Beverages,Thums Up,14.0,35,0,Economy
B,SKU00012,3410,6.385767790262173,534,51150.0,95.78651685393258,Beverages,Thums Up,15.0,35,0,Economy
B,SKU00013,3549,6.28141592920354,565,56784.0,100.50265486725664,Beverages,Thums Up,16.0,35,0,Economy
B,SKU00014,3234,6.279611650485437,515,64680.0,125.59223300970874,Beverages,Thums Up,20.0,35,0,Economy
B,SKU00015,3544,6.538745387453875,542,77968.0,143.85239852398524,Beverages,Thums Up,22.0,35,0,Economy
B,SKU00016,3421,6.528625954198473,524,85525.0,163.21564885496184,Beverages,Thums Up,25.0,35,0,Mid-Range
B,SKU00017,3881,6.702936096718481,579,116430.0,201.0880829015544,Beverages,Thums Up,30.0,35,0,Mid-Range
B,SKU00018,3801,6.519725557461406,583,133035.0,228.19039451114924,Beverages,Thums Up,35.0,35,0,Mid-Range
B,SKU00019,3509,6.414990859232176,547,140360.0,256.599634369287,Beverages,Thums Up,40.0,35,0,Mid-Range
B,SKU00020,3569,6.5246800731261425,547,178450.0,326.23400365630715,Beverages,Thums Up,50.0,35,0,Premium
B,SKU00021,3514,6.543761638733706,537,49196.0,91.61266294227188,Beverages,Coca-Cola,14.0,35,0,Economy
B,SKU00022,3667,6.455985915492958,568,55005.0,96.83978873239437,Beverages,Coca-Cola,15.0,35,0,Economy
B,SKU00023,3526,6.422586520947177,549,56416.0,102.76138433515483,Beverages,Coca-Cola,16.0,35,0,Economy
B,SKU00024,3607,6.606227106227106,546,72140.0,132.12454212454213,Beverages,Coca-Cola,20.0,35,0,Economy
B,SKU00025,3481,6.482309124767226,537,76582.0,142.61080074487896,Beverages,Coca-Cola,22.0,35,0,Economy
B,SKU00026,3611,6.247404844290657,578,90275.0,156.18512110726644,Beverages,Coca-Cola,25.0,35,0,Mid-Range
B,SKU00027,3719,6.559082892416225,567,111570.0,196.7724867724868,Beverages,Coca-Cola,30.0,35,0,Mid-Range
B,SKU00028,3643,6.575812274368231,554,127505.0,230.15342960288808,Beverages,Coca-Cola,35.0,35,0,Mid-Range
B,SKU00029,3432,6.379182156133829,538,137280.0,255.16728624535315,Beverages,Coca-Cola,40.0,35,0,Mid-Range
B,SKU00030,3562,6.27112676056338,568,178100.0,313.556338028169,Beverages,Coca-Cola,50.0,35,0,Premium
B,SKU00031,4023,6.541463414634146,615,56322.0,91.58048780487805,Beverages,Pepsi,14.0,35,0,Economy
B,SKU00032,3626,6.568840579710145,552,54390.0,98.53260869565217,Beverages,Pepsi,15.0,35,0,Economy
B,SKU00033,3724,6.685816876122082,557,59584.0,106.97307001795332,Beverages,Pepsi,16.0,35,0,Economy
B,SKU00034,3460,6.407407407407407,540,69200.0,128.14814814814815,Beverages,Pepsi,20.0,35,0,Economy
B,SKU00035,3675,6.681818181818182,550,80850.0,147.0,Beverages,Pepsi,22.0,35,0,Economy
B,SKU00036,3731,6.6387900355871885,562,93275.0,165.96975088967972,Beverages,Pepsi,25.0,35,0,Mid-Range
B,SKU00037,3690,6.507936507936508,567,110700.0,195.23809523809524,Beverages,Pepsi,30.0,35,0,Mid-Range
B,SKU00038,3682,6.414634146341464,574,128870.0,224.5121951219512,Beverages,Pepsi,35.0,35,0,Mid-Range
B,SKU00039,3683,6.600358422939068,558,147320.0,264.01433691756273,Beverages,Pepsi,40.0,35,0,Mid-Range
B,SKU00040,3647,6.48932384341637,562,182350.0,324.4661921708185,Beverages,Pepsi,50.0,35,0,Premium
B,SKU00041,3770,6.768402154398563,557,56550.0,101.52603231597845,Beverages,RC Cola,15.0,35,0,Economy
B,SKU00042,3749,6.565674255691769,571,74980.0,131.31348511383538,Beverages,RC Cola,20.0,35,0,Economy
B,SKU00043,3423,6.458490566037736,530,85575.0,161.46226415094338,Beverages,RC Cola,25.0,35,0,Mid-Range
B,SKU00044,3453,6.466292134831461,534,103590.0,193.98876404494382,Beverages,RC Cola,30.0,35,0,Mid-Range
B,SKU00045,3607,6.361552028218695,567,180350.0,318.07760141093473,Beverages,RC Cola,50.0,35,0,Premium
B,SKU00046,3777,6.445392491467577,586,51367.2,87.65733788395904,Beverages,Leomon,13.6,32,0,Economy
B,SKU00047,3339,6.508771929824562,513,48415.5,94.37719298245614,Beverages,Leomon,14.5,32,0,Economy
B,SKU00048,3786,6.797127468581688,557,58304.4,104.67576301615799,Beverages,Leomon,15.4,32,0,Economy
B,SKU00049,3811,6.650959860383944,573,72409.0,126.36823734729494,Beverages,Leomon,19.0,32,0,Economy
B,SKU00050,3745,6.412671232876712,584,77896.0,133.3835616438356,Beverages,Leomon,20.8,32,0,Economy
B,SKU00051,3672,6.487632508833922,566,86292.0,152.45936395759716,Beverages,Leomon,23.5,32,0,Economy
B,SKU00052,3978,6.63,600,111384.0,185.64,Beverages,Leomon,28.0,32,0,Mid-Range
B,SKU00053,3663,6.635869565217392,552,119047.5,215.66576086956522,Beverages,Leomon,32.5,32,0,Mid-Range
B,SKU00054,3437,6.436329588014981,534,127169.0,238.1441947565543,Beverages,Leomon,37.0,32,0,Mid-Range
B,SKU00055,3612,6.508108108108108,555,166152.0,299.37297297297295,Beverages,Leomon,46.0,32,0,Mid-Range
B,SKU00056,3903,6.483388704318937,602,53080.799999999996,88.17408637873753,Beverages,Limca,13.6,32,0,Economy
B,SKU00057,3602,6.4784172661870505,556,52229.0,93.93705035971223,Beverages,Limca,14.5,32,0,Economy
B,SKU00058,3443,6.26,550,53022.200000000004,96.40400000000001,Beverages,Limca,15.4,32,0,Economy
B,SKU00059,3826,6.630849220103986,577,72694.0,125.98613518197574,Beverages,Limca,19.0,32,0,Economy
B,SKU00060,3254,6.521042084168337,499,67683.2,135.6376753507014,Beverages,Limca,20.8,32,0,Economy
B,SKU00061,3746,6.786231884057971,552,88031.0,159.4764492753623,Beverages,Limca,23.5,32,0,Economy
B,SKU00062,3740,6.538461538461538,572,104720.0,183.07692307692307,Beverages,Limca,28.0,32,0,Mid-Range
B,SKU00063,3980,6.6222961730449255,601,129350.0,215.22462562396007,Beverages,Limca,32.5,32,0,Mid-Range
B,SKU00064,3773,6.5164075993091535,579,139601.0,241.1070811744387,Beverages,Limca,37.0,32,0,Mid-Range
B,SKU00065,3664,6.6497277676951,551,168544.0,305.8874773139746,Beverages,Limca,46.0,32,0,Mid-Range
B,SKU00066,3781,6.668430335097002,567,51421.6,90.69065255731923,Beverages,Sprite,13.6,32,0,Economy
B,SKU00067,3354,6.654761904761905,504,48633.0,96.49404761904762,Beverages,Sprite,14.5,32,0,Economy
B,SKU00068,3538,6.539741219963031,541,54485.200000000004,100.71201478743069,Beverages,Sprite,15.4,32,0,Economy
B,SKU00069,3633,6.452930728241563,563,69027.0,122.6056838365897,Beverages,Sprite,19.0,32,0,Economy
B,SKU00070,3533,6.458866544789762,547,73486.4,134.34442413162705,Beverages,Sprite,20.8,32,0,Economy
B,SKU00071,3464,6.426716141001855,539,81404.0,151.0278293135436,Beverages,Sprite,23.5,32,0,Economy
